OTU_97.17540	0.00756956	0.000380952	0.000695733	0.00287039	0.0245009	0	0.00116304	0	0	0.00523154	0.00411077	0.0054376	0.00951249	0.000389636	0	0.00153061	0.00282885	0.00394432	0.00195059	0.000508503	0.0257846	0	0.00191022	0.000887626	0.004095	0.000957625	0	0.0049868	0.0068251	0	0.00143604	0.0219524	0.00014041	0	0.000353232	0.0010101	0.0035531	0	0.000567322	0.00210084	0.00202532	0.000151584	0.00161082	0.000456517	0	0.000611247	0	0	0.00200432	0	0.00353179	0.00294118	0.00334029	0.00531773	0.00124158	0.0773325	0	0	0	0.000881316	0	0	0.000237051	0	0	0.000863309	0	0.000166778	0	0.000248468	0.000124378	0.00126877	0	0.0015989	0	0.000521921	0	0.000161681	0.00016063	0	0.00156454	0.00102512	0	0	0	0	0.000362976	0	0.000853424	0.000484027	0.0075535	0.000363108	0.00121862	0.000279018	0	0	0.000352113	0	0	0.0303242	0	0.000843645	0.00148567	0.000272287	0	0.000932836	0.000448833	0.000117454	0.000266987	0.000615385	0.000534817	0.00182615	0	0	0	0	0.00016728	0.000651042	0.00276899	0.000821018	0.000531821	0	0.002644	0.000160488	0.000369549	0	0.00593368	Root;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia
OTU_97.10551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000189107	0.000190985	0	0	0.000322165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000160179	0	0	0	0	0	0	0	0	0.000521921	0	0	0	0	0.000260756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Root;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium
OTU_97.10716	0.000204583	0.000380952	0	0.000220799	0	0	0.000211461	0	0	0	0.000216357	0	0	0	0	0	0	0	0	0.000113001	0	0	0	0	0	0	0.000220264	0	9.82E-05	0	0.000102575	0	0.00028082	0	0	0	0	0	0.000189107	0.000381971	0	0	0	0.000228258	0	0	0	0	0.000308356	0	0	0	0	0	0	0.000295727	0	0	0	0	0.000303122	0	0	0.000241604	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000161681	0	0	0	0	0	0	0	0	0.000181488	0	0	0	0.000419639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000224417	0	0.000133494	0.000615385	0	0.00146092	0	0	0	0.000252589	0.00033456	0.000217014	0	0	0	0.00142908	0	0	0	0	0	Root;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae
OTU_97.10707	0.45581	0.273143	0.0241187	0.0362111	0.396325	0.857554	0.44354	0.146323	0.261119	0.189886	0.385764	0.136717	0.108205	0.260861	0.634218	0.234694	0.296181	0.22181	0.275358	0.21052	0.159796	0.0774168	0.379895	0.536481	0.413186	0.629638	0.0662996	0.13347	0.373024	0.149488	0.10996	0.340962	0.295703	0.0762209	0.132285	0.368182	0.223056	0.198391	0.385968	0.536096	0.0843038	0.028043	0.442655	0.204291	0.0949675	0.148839	0.00824468	0.051918	0.216466	0.271751	0.139001	0.366013	0.323173	0.14996	0.367506	0.333875	0.207631	0.157922	0.154031	0.28584	0.633222	0.154771	0.272372	0.209229	0.30887	0.279856	0.254685	0.0650434	0.0810992	0.487825	0.15908	0.541552	0.0912609	0.124714	0.421071	0.18128	0	0.374939	0.104088	0.146073	0.112647	0.210149	0.36657	0.380209	0	0	0.19637	0.300619	0.111159	0.454985	0.257449	0.08061	0.338533	0.0518973	0.160404	0.161509	0.170775	0.259029	0.244651	0.180313	0.143879	0.00703037	0.138875	0.00953003	0.0910494	0.185634	0.123878	0.379082	0.486317	0.137846	0.0573323	0.397736	0.466167	0.346481	0.00587587	0.228593	0.187186	0.151693	0.164557	0.0440613	0.110087	0.471954	0.135977	0.348901	0.220067	0.429156	0.376265	Root;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium
OTU_97.26633	0	0	0.000463822	0	0.00317604	0	0	0	0	0	0.00064907	0	0	0	0	0.000510204	0	0.00116009	0	0	0.000678541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000653595	0	0.000531773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000243724	0	0	0.000423908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139616	Root;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium
OTU_97.2036	0.000613748	0.00838095	0	0.0015456	0	0	0	0.000186637	0	0	0	0	0	0.00857199	0.0293019	0	0	0	0	0	0	0	0	0	0	0	0	0.000586682	0.000932927	0	0	0	0	0	0.000470976	0	0	0	0.000189107	0	0	0	0	0.000228258	0	0	0	0	0	0	0	0	0	0.000531773	0	0.000147863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020982	0	0	0	0	0.000211954	0	0.000296033	0	0	0	0	0	0	0	0	0	0.00223162	0	0	0	0	0	0.000773395	0	0	0	0	0	0	0	0	0	0.00304927	0	0	0.00139616	Root;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__
OTU_97.2041	0	0.181714	0	0.267388	0	0.000784109	0.0013745	0.0108249	0.194312	0.00251889	0.00584163	0.000258933	0.00158541	0.0485096	0.0424779	0	0	0.000464037	0.000975293	0.00129951	0	0.197353	0.00286533	0.000355051	0.0020475	0.000957625	0.0537445	0	0.00549936	0.00159272	0.00451328	0	0.00028082	0.00821543	0.00135406	0.00378788	0	0.000635189	0.00397126	0.0196715	0	0.000151584	0.00451031	0.00502168	0	0	0	0.000330688	0	0	0	0	0.00167015	0	0.000354736	0.00192222	0	0.00138528	0	0	0.000606244	0	0	0	0	0	0	0.000833889	0	0	0.00223881	0.00211461	0.0103193	0.000685244	0.00780419	0.000173974	0	0.0163298	0	0.00119732	0	0	0.00124896	0	0	0	0	0.00619343	0	0	0.0107008	0.000363108	0	0	0.00388702	0.00190759	0.00105634	0.00592066	0	0.004432	0	0.000281215	0.0019809	0.0011436	0	0.00186567	0.00201975	0.00604886	0.00467227	0.00184615	0.00336934	0.00511322	0.0018731	0.00464037	0	0.000252589	0.00066912	0.000868056	0.00039557	0	0.000709094	0.0164344	0	0.00738244	0.000923873	0.0100184	0.0705061	Root;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
OTU_97.18011	0	0.000380952	0.000231911	0.00551998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000325098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000367175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117454	0	0	0	0	0.000234137	0	0	0	0.00016728	0.000217014	0	0	0	0	0	0	0	0	0	Root;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__
OTU_97.10717	0	0.00266667	0	0.00419519	0	0	0	0	0	0	0	0	0	0	0.000983284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000684619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000124378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000353732	0	0.000308642	0	0.000448833	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177274	0	0	0.000320976	0	0	0	Root;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter
OTU_97.12206	0	0.0445714	0	0.00640318	0	0	0	0	0.0681428	0.000193761	0.00108178	0	0.000198177	0.00350672	0.0114061	0	0	0	0	0	0	0.0168472	0	0	0.0012285	0	0.00638767	0	4.91E-05	0	0.00153862	0	0	0.000684619	0.000353232	0	0	0	0.000189107	0.00324675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000124378	0	0	0	0.000177368	0	0	0.000323363	0	0	0	0	0	0	0	0	0	0.00142925	0	0	0	0	0	0	0	0	0	0.00236827	0	0	0	0	0.000282985	0	0	0	0.000448833	0.000587268	0	0	0.00064178	0.00073046	0	0.000331455	0	0	0	0	0	0.000273673	0.000177274	0	0	0.00385171	0	0.000408914	0	Root;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides
